id,url,cover_url,pdf_url,cover_path,pdf_path,title,tags,author,year,publisher,city,printing_house,pages,language,description
2551,https://tula-online.org/items/show/2551,https://tula-online.org/files/fullsize/a393492813918f009745662a255c9303.jpg,https://tula-online.org/files/original/ac7b958ed5daf7f38355391a684463bf.pdf,cover/2551.jpg,pdf/2551.pdf,Рідна Мова. Рік ІV. Березень 1936 року. Число 3 (39). С. 97-144 · TULA,Periodicals,огієнко іван,1936,N/A,Warszawa,друкарня оо. василіян у жовкві,48,Українська,Науково-популярний місячник / присвячений вивченню української мови
2552,https://tula-online.org/items/show/2552,https://tula-online.org/files/fullsize/3ef3efc3055bbbe32f2dc11bd41c84db.jpg,https://tula-online.org/files/original/741fc934a2416b1e36ef0a2fe01ec030.pdf,cover/2552.jpg,pdf/2552.pdf,Рідна Мова. Рік ІV. Квітень 1936 року. Число 4 (40). С. 145-192 · TULA,Periodicals,огієнко іван,1936,N/A,Warszawa,друкарня оо. василіян у жовкві,48,Українська,Науково-популярний місячник / присвячений вивченню української мови
2553,https://tula-online.org/items/show/2553,https://tula-online.org/files/fullsize/d3a638805d5e135ac69e170fb1dc07ed.jpg,https://tula-online.org/files/original/d3eadd30ee902385f7d262607971cfbc.pdf,cover/2553.jpg,pdf/2553.pdf,Рідна Мова. Рік ІV. Травень 1936 року. Число 5 (41). С. 193-240 · TULA,Periodicals,огієнко іван,1936,N/A,Warszawa,друкарня оо. василіян у жовкві,48,Українська,Науково-популярний місячник / присвячений вивченню української мови
2554,https://tula-online.org/items/show/2554,https://tula-online.org/files/fullsize/7fa03138521bde67dbfe9ee5f148ae51.jpg,https://tula-online.org/files/original/a0c29ab38807953c65f018d42192de00.pdf,cover/2554.jpg,pdf/2554.pdf,Рідна Мова. Рік ІV. Червень 1936 року. Число 6 (42). С. 241-288 · TULA,Periodicals,огієнко іван,1936,N/A,Warszawa,друкарня оо. василіян у жовкві,48,Українська,Науково-популярний місячник / присвячений вивченню української мови
2555,https://tula-online.org/items/show/2555,https://tula-online.org/files/fullsize/f56f06110d743ced97a934d62c26df3a.jpg,https://tula-online.org/files/original/f56f06110d743ced97a934d62c26df3a.pdf,cover/2555.jpg,pdf/2555.pdf,Рідна Мова. Рік ІV. Липень 1936 року. Число 7 (43). С. 289-336 · TULA,Periodicals,огієнко іван,1936,N/A,Warszawa,друкарня оо. василіян у жовкві,48,Українська,Науково-популярний місячник / присвячений вивченню української мови
2556,https://tula-online.org/items/show/2556,https://tula-online.org/files/fullsize/4bd8ba2a6c30b6040bfd969785b23239.jpg,https://tula-online.org/files/original/b259078c1f083d6c4b63aafd0f3f6fb0.pdf,cover/2556.jpg,pdf/2556.pdf,Рідна Мова. Рік ІV. Серпень 1936 року. Число 8 (44). С. 337-384 · TULA,Periodicals,огієнко іван,1936,N/A,Warszawa,друкарня оо. василіян у жовкві,48,Українська,Науково-популярний місячник / присвячений вивченню української мови
2557,https://tula-online.org/items/show/2557,https://tula-online.org/files/fullsize/4764cf5a4b23477746afb7986e0fb2df.jpg,https://tula-online.org/files/original/2c47d308a96b935e08445c651821afa7.pdf,cover/2557.jpg,pdf/2557.pdf,Рідна Мова. Рік ІV. Вересень 1936 року. Число 9 (45). С. 385-432 · TULA,Periodicals,огієнко іван,1936,N/A,Warszawa,друкарня оо. василіян у жовкві,48,Українська,Науково-популярний місячник / присвячений вивченню української мови
2558,https://tula-online.org/items/show/2558,https://tula-online.org/files/fullsize/d21129d6403984d3966c811c2b4576f2.jpg,https://tula-online.org/files/original/9bfd7e49483ca97fbe04894f661c16e1.pdf,cover/2558.jpg,pdf/2558.pdf,Рідна Мова. Рік ІV. Жовтень 1936 року. Число 10 (46). С. 433-480 · TULA,Periodicals,огієнко іван,1936,N/A,Warszawa,друкарня оо. василіян у жовкві,48,Українська,Науково-популярний місячник / присвячений вивченню української мови
2559,https://tula-online.org/items/show/2559,https://tula-online.org/files/fullsize/b0770f2e09a527e031d5600683f1e356.jpg,https://tula-online.org/files/original/8f89ac7d629e54d937baaa8ea7bfb9d5.pdf,cover/2559.jpg,pdf/2559.pdf,Рідна Мова. Рік ІV. Листопад 1936 року. Число 11 (47). С. 481-528 · TULA,Periodicals,огієнко іван,1936,N/A,Warszawa,друкарня оо. василіян у жовкві,48,Українська,Науково-популярний місячник / присвячений вивченню української мови
256,https://tula-online.org/items/show/256,https://diasporiana.org.ua/wp-content/uploads/books/10665/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/10665/file.pdf,cover/256.jpg,pdf/256.pdf,Буремні дні : Збірка поезій · TULA,Poetry,бора богдан,1982,видавництво братства колишніх вояків 1 уд уна,Toronto,kiev printers ltd. toronto ont.,257,Українська,na
2560,https://tula-online.org/items/show/2560,https://tula-online.org/files/fullsize/f290953f1c277846cb3d913b4a12363a.jpg,https://tula-online.org/files/original/6c95ec3c9aa95fe8937b56a875098d28.pdf,cover/2560.jpg,pdf/2560.pdf,Рідна Мова. Рік ІV. Грудень 1936 року. Число 12 (48). С. 529-576 · TULA,Periodicals,огієнко іван,1936,N/A,Warszawa,друкарня оо. василіян у жовкві,48,Українська,Науково-популярний місячник / присвячений вивченню української мови
2561,https://tula-online.org/items/show/2561,https://tula-online.org/files/fullsize/b1fbb83c7b9f94d51fbca3de6aac0d43.jpg,https://tula-online.org/files/original/bac1e9b123588d38c8643feefea4f924.pdf,cover/2561.jpg,pdf/2561.pdf,In the Dark of the Night : Selected Prose Fiction by Dniprova Chayka and Lyubov Yanovska · TULA,Prose,morris sonia,1998,language lanterns publications,Saskatoon,hignell printing ltd. winnipeg,465,Англійська,Translated by Roma Franko [Women s Voices in Ukrainian Literature; vol. 2]
2562,https://tula-online.org/items/show/2562,https://tula-online.org/files/fullsize/d72afdc3085c4c96c204a0a5d81d57c1.jpg,https://tula-online.org/files/original/6c4057ecb120c5488a52e24c2240c242.pdf,cover/2562.jpg,pdf/2562.pdf,The Spirit of The Times : Selected Prose Fiction by Olena Pchilka and Nataliya Kobrynska · TULA,Prose,morris sonia,1998,language lanterns publications,Saskatoon,hignell printing ltd. winnipeg,472,Англійська,Translated by Roma Franko [Women s Voices in Ukrainian Literature; vol. 1]
